user_id:token,item_id:token,rating:float
PGMI86BDLLY0,TOBAREST00001,1
PDIOV2I6QNF3,TOBAREST00001,1
P7V7ZANQXQ38,TOBAREST00001,1
PVRCKW528O35,TOBAREST00001,1
P0GF4CXWBJW7,TOBAREST00001,1
PIE5Z1VJYLG4,TOBAREST00001,1
PJ3LSS48SZS2,TOBAREST00001,1
PSD84I9NQOC1,TOBAREST00001,1
PA26DN5X8YC6,TOBAREST00001,1
P7QDSXKAS7E2,TOBAREST00001,1
PY0J6ODKQDF8,TOBAREST00001,1
PZYP7CRGMP45,TOBAREST00001,1
PUFZIFNUX5W3,TOBAREST00001,1
P3S2J7GH1QP6,TOBAREST00001,1
P2YCTMOR46K6,TOBAREST00001,1
PA43YXQ1Z8O5,TOBAREST00001,1
PMZB5OOWSLA5,TOBAREST00001,1
P1I49AFFY7C2,TOBAREST00001,1
PIQRSR07Q4O0,TOBAREST00001,1
PIU8ZOLF66C9,TOBAREST00001,1
PHCJQ8YBUDT8,TOBAREST00001,1
PKXT31YPTM37,TOBAREST00001,1
PS4V34QQSDQ5,TOBAREST00001,1
PSF2WC5SORR3,TOBAREST00001,1
P7AP7NYDSTC4,TOBAREST00001,1
PRWEJ87MBP09,TOBAREST00001,1
PO7AL3JJN6D0,TOBAREST00001,1
PA52NP2CF2D3,TOBAREST00001,1
PQPTA54908Q7,TOBAREST00001,1
PY6EUK04LTA6,TOBAREST00001,1
PAQ7C7PMC2H3,TOBAREST00001,1
P0L6EJZXUKL5,TOBAREST00001,1
PM1TMW7Y1PM6,TOBAREST00001,1
PD42YZI08FV3,TOBAREST00001,1
PHUIHE4X3IN9,TOBAREST00001,1
PXZRPRIRG3K8,TOBAREST00001,1
PWS32IQ4AF95,TOBAREST00001,1
P25TNXEMPZD1,TOBAREST00001,1
P1UX2LLX2YK0,TOBAREST00001,1
PU603A70RP86,TOBAREST00001,1
PUOMVNI8C879,TOBAREST00001,1
PB3R3IF3EK12,TOBAREST00001,1
PK6FNKKCT5G6,TOBAREST00001,1
POHMLJLWI6G1,TOBAREST00001,1
PWNFV0E9TBE9,TOBAREST00001,1
PVUI4GTAVRW6,TOBAREST00001,1
P2NZCDUT2S59,TOBAREST00001,1
P8ESKXMKHN12,TOBAREST00001,1
PEC9Z18XO1K0,TOBAREST00001,1
PNMLUMJM4QI8,TOBAREST00001,1
PX0O6KC8YP11,TOBAREST00001,1
PHJKR573VBO3,TOBAREST00001,1
PYWRYKF0L8T6,TOBAREST00001,1
PILQSQ889JJ4,TOBAREST00001,1
PILY717W0T74,TOBAREST00001,1
POCSU6SSEBE6,TOBAREST00001,1
PY28RRC9YIU7,TOBAREST00001,1
PTFI8WYQ8NN2,TOBAREST00001,1
PV60J3H2K6C5,TOBAREST00001,1
P4ZG9HDLIL59,TOBAREST00001,1
P2MXHQ1HUOA1,TOBAREST00001,1
P3BCRVJ6IVI3,TOBAREST00001,1
P6E7ID0VXIP9,TOBAREST00001,1
PSQH4SIEPEW7,TOBAREST00001,1
POM1E2IGUQD6,TOBAREST00001,1
PZU2HRY8ZF95,TOBAREST00001,1
PUZSPVQKEDJ6,TOBAREST00001,1
P0J7JQYXKAR9,TOBAREST00001,1
P3OCOZT8VW72,TOBAREST00001,1
PMBJGPQ24UA4,TOBAREST00001,1
PASFBVJ6G6C8,TOBAREST00001,1
PA1SM0R1PKS4,TOBAREST00001,1
PCJ4DSFX65B8,TOBAREST00001,1
PMX3ISNZDIZ7,TOBAREST00001,1
P1B323SSTZE3,TOBAREST00001,1
PRMXWBGF7YV2,TOBAREST00001,1
PRCSA30PUDF2,TOBAREST00001,1
P9Y5NGVQBUL3,TOBAREST00001,1
PASMJ3GFEFA0,TOBAREST00001,1
PQRCM3N8RM59,TOBAREST00001,1
P41PWLTY5DI0,TOBAREST00001,1
PQMLMIF7HVS0,TOBAREST00001,1
PJAQFIZZ8JW4,TOBAREST00001,1
P8CUO2WPQ5N5,TOBAREST00001,1
PWMPWHHP3WG7,TOBAREST00001,1
PAE6I3KD5FK0,TOBAREST00001,1
PXOLFPEOCF78,TOBAREST00001,1
PAQ7C7PMC2H3,TOBAREST00001,1
PN0KGCEU4O32,TOBAREST00001,1
PB0FDRDE06T3,TOBAREST00001,1
PGKAIKKEPX14,TOBAREST00001,1
P7JQ5FB2QPL2,TOBAREST00001,1
PEZ2BVEEOWI0,TOBAREST00001,1
PTAGW2ROJ5U2,TOBAREST00001,1
PZQQNBCMJ8S8,TOBAREST00001,1
PGGYF4JEB685,TOBAREST00001,1
PPJZHPYM8520,TOBAREST00001,1
P29S3UJK2R93,TOBAREST00001,1
PVUDTWJ17OG1,TOBAREST00001,1
P4Y2M6I0OUF6,TOBAREST00001,1
PWUIL5B1FR71,TOBAREST00001,1
PHSQAHFQECY3,TOBAREST00001,1
PWZETM41IA72,TOBAREST00001,1
PN2KFL60Z7O8,TOBAREST00001,1
PEERC429V2B2,TOBAREST00001,1
PI4F5FOSYQH1,TOBAREST00001,1
PWSIBQXCCHS9,TOBAREST00001,1
PCCUS0HR0BL0,TOBAREST00001,1
PRNWN7UC13X2,TOBAREST00001,1
PL8SLADHJ358,TOBAREST00001,1
PYN11F2782L2,TOBAREST00001,1
P9TODCQX13Q9,TOBAREST00001,1
P97ZD52K76R5,TOBAREST00001,1
PSMWBH6G0I46,TOBAREST00001,1
P4M2JBY45Q18,TOBAREST00001,1
PVN299W0H0U2,TOBAREST00001,1
PLO1LN1FJQ94,TOBAREST00001,1
P8BY4H780JZ1,TOBAREST00001,1
PZPP4XYKYZF5,TOBAREST00001,1
PV1D12KVKPL7,TOBAREST00001,1
PMZ31PBPUGP9,TOBAREST00001,1
PXASYRET6VE6,TOBAREST00001,1
P2J12R97FUW2,TOBAREST00001,1
P1ODB0N11Z42,TOBAREST00001,1
PT11J0E3P8U1,TOBAREST00001,1
PMJTF01B26S5,TOBAREST00001,1
P1VD3AGFQ6D2,TOBAREST00001,1
PCEX9UAB30T7,TOBAREST00001,1
P48RVIB8O833,TOBAREST00001,1
PNAQNNCOTLK8,TOBAREST00001,1
P0RWQ6N1F422,TOBAREST00001,1
PUBH0IO0UGT7,TOBAREST00001,1
P5P4ZTYPFYY6,TOBAREST00001,1
PBT46EKW9IE7,TOBAREST00001,1
PI3A9R7NVKE5,TOBAREST00001,1
PT04GAAQFXA7,TOBAREST00001,1
PK59E4CYMLM8,TOBAREST00001,1
PIOW1B3NVNK7,TOBAREST00001,1
P0N752Q2WH75,TOBAREST00001,1
PM9LU6CT6L26,TOBAREST00001,1
PRGEZNEGLAC0,TOBAREST00001,1
PQENRXB98XT5,TOBAREST00001,1
PUPMZ4TCD5V7,TOBAREST00001,1
PTBLOBOHA9C9,TOBAREST00001,1
PONKAPD9SHN5,TOBAREST00001,1
PONDUKTH9676,TOBAREST00001,1
PXKUBHBYL850,TOBAREST00001,1
PJFJU9NZPJA1,TOBAREST00001,1
P6OAWAJRPW11,TOBAREST00001,1
PEB8S6FG8828,TOBAREST00001,1
PW9ZK7UAZSV1,TOBAREST00001,1
P6TB4ZGNFCH6,TOBAREST00001,1
PNFPCNE6IJD7,TOBAREST00001,1
PXEGW3DS8R23,TOBAREST00001,1
PHT5VCY9GX57,TOBAREST00001,1
PQFKA6UONMJ8,TOBAREST00001,1
P8MF26XO90O1,TOBAREST00001,1
PONX7JAR5YU4,TOBAREST00001,1
PLAS0TH550Z4,TOBAREST00001,1
P5W9PFJU7K29,TOBAREST00001,1
PTYVNV6TTCD7,TOBAREST00001,1
PGTSGRCA2624,TOBAREST00001,1
PP9FEKJ6Y6I3,TOBAREST00001,1
PLEW1KRO3UE8,TOBAREST00001,1
PA12IF8T2DY7,TOBAREST00001,1
PMNZCESWKNX9,TOBAREST00001,1
PDT4N21G36A9,TOBAREST00001,1
PT12E8W3KBK5,TOBAREST00001,1
PY56JKCHDJO3,TOBAREST00001,1
PXA5GVU2QK47,TOBAREST00001,1
PI5ZU5ZL7D82,TOBAREST00001,1
PF5U7TQ1FLA0,TOBAREST00001,1
P1MQWSMLK8C1,TOBAREST00001,1
PW5807F4AMF7,TOBAREST00001,1
PG3M4AKQ9DR3,TOBAREST00001,1
PWTB2ZIREEF6,TOBAREST00001,1
PDU7BX143LC9,TOBAREST00001,1
P0DBGV3I3AP8,TOBAREST00001,1
PVZGG1I8PVX6,TOBAREST00001,1
PWVJ3ZYBMIO2,TOBAREST00001,1
PRDKKHQAHM73,TOBAREST00001,1
PCKABGTQH135,TOBAREST00001,1
POGBH3WTE3Z3,TOBAREST00001,1
PWXAIXELOVS7,TOBAREST00001,1
P7NTQSUO0J32,TOBAREST00001,1
P1RS10FGO7E5,TOBAREST00001,1
PPV8L238G0A2,TOBAREST00001,1
PXT7LXM4QUZ0,TOBAREST00001,1
PC7RQWMJIE56,TOBAREST00001,1
PY4MIFSSO6P2,TOBAREST00001,1
PWTAB5BH8ZD2,TOBAREST00001,1
P27LOBB79C93,TOBAREST00001,1
P1PX1TJRY4S0,TOBAREST00001,1
PGOPX7EUOQL6,TOBAREST00001,1
PZCCZCR26MD5,TOBAREST00001,1
P4JB3ABB9HM0,TOBAREST00001,1
P1AEQXV8S460,TOBAREST00001,1
PPZKWKIASBW4,TOBAREST00001,1
PDKGY6EZ8AY9,TOBAREST00001,1
PMFG1RDTHC76,TOBAREST00001,1
PWLQ2QIM0LW9,TOBAREST00001,1
PT6V7HMCVE33,TOBAREST00001,1
PH72BD08N058,TOBAREST00001,1
P2XURGIL78Y4,TOBAREST00001,1
P36ERHV63AX8,TOBAREST00001,1
PC1WLQRY2HL8,TOBAREST00001,1
PBHDV5R02SN3,TOBAREST00001,1
P69AKHTBKA16,TOBAREST00001,1
P422W1VUYYY0,TOBAREST00001,1
PC258DV5BSD0,TOBAREST00001,1
PI02Y1VV4D29,TOBAREST00001,1
PZWLMTVQ5T32,TOBAREST00001,1
PYW46MFSA1C5,TOBAREST00001,1
P83SAVJDUHC9,TOBAREST00001,1
P3VI2CF1VIK1,TOBAREST00001,1
PTUE0CR64E82,TOBAREST00001,1
PRU1JBGBRGT4,TOBAREST00001,1
PCBV163TBU65,TOBAREST00001,1
PP3MZZ8CR3Q5,TOBAREST00001,1
P4KA58HGHWZ8,TOBAREST00001,1
PC8QDANYCHN5,TOBAREST00001,1
P4ECLMI8W2S6,TOBAREST00001,1
PCLX822V3VY4,TOBAREST00001,1
PTFPBAZ5S8L2,TOBAREST00001,1
PLE3TQ3N5815,TOBAREST00001,1
PQTIF15PTM64,TOBAREST00001,1
P4765HZL10T2,TOBAREST00001,1
PFT2FQBFZ6U7,TOBAREST00001,1
PQF3BOBZURK5,TOBAREST00001,1
P3GH8EDNGSK0,TOBAREST00001,1
P2TCNF3SES09,TOBAREST00001,1
P1ZA42Q9GVC6,TOBAREST00001,1
PEOIW3BEFLF8,TOBAREST00001,1
P4OWD7CK8GT0,TOBAREST00001,1
PBOMMLH46056,TOBAREST00001,1
PL0PGFD0A1V6,TOBAREST00001,1
P18FNTX40QK6,TOBAREST00001,1
PH29JJNU0A08,TOBAREST00001,1
PAF3BTMHA8G8,TOBAREST00001,1
PNVSXA64FTK2,TOBAREST00001,1
PTLWM5BVLYW7,TOBAREST00001,1
PZUTPF66KDZ7,TOBAREST00001,1
PZ87FHJ0GVK8,TOBAREST00001,1
PLQPLHRD1IZ1,TOBAREST00001,1
PLGIQKBHX433,TOBAREST00001,1
P73MDUEPZQQ1,TOBAREST00001,1
P1LA0QYYCC91,TOBAREST00001,1
PVOG5GANSQC6,TOBAREST00001,1
P97HN1W08SF3,TOBAREST00001,1
PXP8R2SUWON6,TOBAREST00001,1
PR1NRSP9WV34,TOBAREST00001,1
PGWU4MRGVIS7,TOBAREST00001,1
P3TRLL19ATT2,TOBAREST00001,1
PAYMHKN7HJD6,TOBAREST00001,1
PD1MMBXIGO01,TOBAREST00001,1
PBSBWG7AFVQ2,TOBAREST00001,1
PG2HHSCLE5Z3,TOBAREST00001,1
PEU7J8T7WPX1,TOBAREST00001,1
PBQWVAQ40JV1,TOBAREST00001,1
PXUNFL3XGR11,TOBAREST00001,1
PF65TP997SM6,TOBAREST00001,1
PX8C9T593MU7,TOBAREST00001,1
PGGPE5MBQPV7,TOBAREST00001,1
PBMBDSBEOGK3,TOBAREST00001,1
P8ZNVR3MNB12,TOBAREST00001,1
P22C72KVIDO5,TOBAREST00001,1
PDTNDVNKV5F9,TOBAREST00001,1
PFHEB6DKD4B3,TOBAREST00001,1
PH8BIV339R22,TOBAREST00001,1
P2J12R97FUW2,TOBAREST00001,1
P7FT5RLY7741,TOBAREST00001,1
P51HZS3A09N9,TOBAREST00001,1
PF8A59VWEX97,TOBAREST00001,1
PUGINFR6TBU3,TOBAREST00001,1
PGKYOIDYO0Q5,TOBAREST00001,1
P11D5LU1XIX8,TOBAREST00001,1
P732DS74XMV3,TOBAREST00001,1
PAE4VRCVMAV9,TOBAREST00001,1
PNQJ417GI5O6,TOBAREST00001,1
PF5KCU1X25Z2,TOBAREST00001,1
PBP9HF0W00Q7,TOBAREST00001,1
PAYDCQCJXZK1,TOBAREST00001,1
PY8QQUM78104,TOBAREST00001,1
PL7LWO6U5T24,TOBAREST00001,1
PQQV8N57JWW6,TOBAREST00001,1
PBONB1FY88P3,TOBAREST00001,1
PPV23R2L49K9,TOBAREST00001,1
P2CYD69Q2YX3,TOBAREST00001,1
PNOMKCGHEFI0,TOBAREST00001,1
PO6OV8J30H24,TOBAREST00001,1
P2SI1P6ZC0D6,TOBAREST00001,1
POMDDX62V9O0,TOBAREST00001,1
PBTEEHO558I0,TOBAREST00001,1
P0GNRDGYCG96,TOBAREST00001,1
P8ZBJ7PYF279,TOBAREST00001,1
PM98LP5XUV87,TOBAREST00001,1
PWOZHEJO1RV5,TOBAREST00001,1
PVONEOLIB5Z1,TOBAREST00001,1
PG20V02PNEV9,TOBAREST00001,1
PN6DZ75XC0Q7,TOBAREST00001,1
PQGG4JWJX4Z8,TOBAREST00001,1
P3FN12UJL4A8,TOBAREST00001,1
PLTMWRF3VAI1,TOBAREST00001,1
PINZQIBVH475,TOBAREST00001,1
PRS2SN2FMVR9,TOBAREST00001,1
PYHKHG4VQ043,TOBAREST00001,1
P2GGMA0UKDS5,TOBAREST00001,1
PSPDZEY9HDT9,TOBAREST00001,1
PUELJ32GT8K2,TOBAREST00001,1
PYSWV74PVB49,TOBAREST00001,1
P9E9G5OGOYK1,TOBAREST00001,1
P3HK3INWP810,TOBAREST00001,1
P2V11OKUB9O9,TOBAREST00001,1
PV0MIOB6GWC1,TOBAREST00001,1
PT5VL4CZ43C7,TOBAREST00001,1
P2Z1UH8G2Y53,TOBAREST00001,1
PGHTVS6P5CC2,TOBAREST00001,1
PJA1ACKZ6JA7,TOBAREST00001,1
PY9DI8HV4TM8,TOBAREST00001,1
P8AC2AAGPCC1,TOBAREST00001,1
PIZN3CQPUVF1,TOBAREST00001,1
PZF1V9NH9YD4,TOBAREST00001,1
P4S3VHAK65P5,TOBAREST00001,1
PDYKHXNJMON8,TOBAREST00001,1
PRIKECSS0MP9,TOBAREST00001,1
PA3JDLZMJ7P2,TOBAREST00001,1
PHK3LIFKJAP7,TOBAREST00001,1
PGIV2PPJ1JZ7,TOBAREST00001,1
PUE5DJ2CBJR9,TOBAREST00001,1
P2QF5D9L9VI8,TOBAREST00001,1
PIG79NGA8YL8,TOBAREST00001,1
P991BHBUMAW9,TOBAREST00001,1
PTMYUSUXZSE0,TOBAREST00001,1
P4EOXEUHGXR1,TOBAREST00001,1
PZUDUQKLAVC4,TOBAREST00001,1
PFFSRL9DHTY6,TOBAREST00001,1
PEXZ6K7W4KK7,TOBAREST00001,1
PD7NHR38VEY1,TOBAREST00001,1
PPLR6DDARHI7,TOBAREST00001,1
PUFE1UYS61W1,TOBAREST00001,1
PF3T3196DVT0,TOBAREST00001,1
PAF58V7RW496,TOBAREST00001,1
PY3IQA6JREU7,TOBAREST00001,1
PMSPGR3G3IH9,TOBAREST00001,1
PXOVPPVB4FB7,TOBAREST00001,1
PNSE5XEDO2K2,TOBAREST00001,1
PVMGHR582TZ6,TOBAREST00001,1
PNPMVRJ5XUT7,TOBAREST00001,1
PROMVI7PC2Z0,TOBAREST00001,1
PG45DG7MLVD9,TOBAREST00001,1
PXVFFBP7L4V4,TOBAREST00001,1
PJM9Z59SCVY6,TOBAREST00001,1
PSJJA9SBE5Q0,TOBAREST00001,1
PS68XPSWS4Z2,TOBAREST00001,1
P06E8VOKYVB0,TOBAREST00001,1
POZQE1BA12E4,TOBAREST00001,1
P50JPI1KV6S8,TOBAREST00001,1
PJ21WDIMRMI7,TOBAREST00001,1
PMJS2J8PPWZ4,TOBAREST00001,1
PA6948STDL87,TOBAREST00001,1
PJ81N38NTZB3,TOBAREST00001,1
PIG2JV2M0X74,TOBAREST00001,1
P9AOHTNSHV99,TOBAREST00001,1
PQ1BC54FHWG1,TOBAREST00001,1
PH90BBM8G3A4,TOBAREST00001,1
PX4KSXJ74088,TOBAREST00001,1
PX7KUYB5ZF31,TOBAREST00001,1
PYAHGF9SIC75,TOBAREST00001,1
P4NRXC4UF0X5,TOBAREST00001,1
PJXWNRCI6TA0,TOBAREST00001,1
PXB5K0MXA592,TOBAREST00001,1
PUE5DJ2CBJR9,TOBAREST00001,1
PXXTMWU42AR3,TOBAREST00001,1
P58EZJ0RMMO0,TOBAREST00001,1
P4D7IPSKJYQ6,TOBAREST00001,1
PP0ANUR7Y0V6,TOBAREST00001,1
PB7P8UI0LQG6,TOBAREST00001,1
P1ODAP74IXF8,TOBAREST00001,1
PVYFA6MV74D1,TOBAREST00001,1
P1VRCP14GPT3,TOBAREST00001,1
PR860WK9ERV9,TOBAREST00001,1
P3JDOTMJ4OC7,TOBAREST00001,1
PLK0DR2FQX34,TOBAREST00001,1
PKP5NB2F1IN5,TOBAREST00001,1
PR1SM9V28AY8,TOBAREST00001,1
PRVHDC5JVBM9,TOBAREST00001,1
P1EFL9GC4ZW1,TOBAREST00001,1
PTEN9UVHBPR5,TOBAREST00001,1
P5DG8XNNULS3,TOBAREST00001,1
PMZXILH22QN8,TOBAREST00001,1
PRVXH1L6BN17,TOBAREST00001,1
PSPDT2BRKNY0,TOBAREST00001,1
P84LNGLRBLK7,TOBAREST00001,1
PBWAL1WKPAU4,TOBAREST00001,1
PLEPLE32VWN7,TOBAREST00001,1
PT6AF6OKPUO7,TOBAREST00001,1
PYPOKFDVM5I9,TOBAREST00001,1
PEYH0V86ORK3,TOBAREST00001,1
PRK1SQC75OM2,TOBAREST00001,1
PYHUYZVUHT30,TOBAREST00001,1
PQJGQZZBM7B7,TOBAREST00001,1
PN36M4XKRRN5,TOBAREST00001,1
PQ3H51GMNS32,TOBAREST00001,1
PY466YFSY9E3,TOBAREST00001,1
PEEROCRUSYP4,TOBAREST00001,1
PZG572TZBZE2,TOBAREST00001,1
P0MXIVKSW5P1,TOBAREST00001,1
PU9IPQZF2EV6,TOBAREST00001,1
PM32IU5CMU15,TOBAREST00001,1
P1FYK1IF9IH8,TOBAREST00001,1
PLX4NFKAU3L2,TOBAREST00001,1
PJZR4TA25O86,TOBAREST00001,1
P3P6ZCI5HGF7,TOBAREST00001,1
PBND2I6Z0GZ1,TOBAREST00001,1
PCLRQ1EYU3N7,TOBAREST00001,1
P7K4ES3DFJI2,TOBAREST00001,1
PK3IYS8PFBZ7,TOBAREST00001,1
POH54DJYREK5,TOBAREST00001,1
P1SZ1HHZJKK6,TOBAREST00001,1
P3SIZTCJ7ZC9,TOBAREST00001,1
POHHBM0KXU72,TOBAREST00001,1
PA5Z9TK7MAJ9,TOBAREST00001,1
P3UQ75XH0819,TOBAREST00001,1
PDW4F5ZFSOH5,TOBAREST00001,1
PRJHZ14LFDW1,TOBAREST00001,1
PU9ZLMOCXZK9,TOBAREST00001,1
PB0A8JQO2VL5,TOBAREST00001,1
P35CGH2TQ4N8,TOBAREST00001,1
PKSDFF7HW4O2,TOBAREST00001,1
PMTA3AITR3S7,TOBAREST00001,1
P2PHKUCFH1R2,TOBAREST00001,1
PDPS3BWVIK09,TOBAREST00001,1
PUW4EYSLE7W9,TOBAREST00001,1
PGDD3U1RHEV2,TOBAREST00001,1
P5PS4M3SQF73,TOBAREST00001,1
P9G68MWD40H0,TOBAREST00001,1
P0SVMOZLUBR2,TOBAREST00001,1
P37V8KIDBBT4,TOBAREST00001,1
PDAQ2CMK9MF0,TOBAREST00001,1
PFJSE5CEQ4G9,TOBAREST00001,1
P786G5GHGGA2,TOBAREST00001,1
PNR926D9KEU6,TOBAREST00001,1
PUA0DE4TQ127,TOBAREST00001,1
PJMVXV55NOL8,TOBAREST00001,1
P0L1FBJUM6X3,TOBAREST00001,1
PRZ1DK6EAVE1,TOBAREST00001,1
PLCXGG973A26,TOBAREST00001,1
PBXXG4QIWDX3,TOBAREST00001,1
PSPQII4MCW11,TOBAREST00001,1
PHQ7D2I7YPO5,TOBAREST00001,1
PPOT3OVDUD56,TOBAREST00001,1
P7JUDCAB2DF1,TOBAREST00001,1
PEWYLB3EX8Y3,TOBAREST00001,1
PM27SU21FZ29,TOBAREST00001,1
PXI9WWOJ4QA5,TOBAREST00001,1
POFAZAVELJH6,TOBAREST00001,1
PMIFHD5T8SR0,TOBAREST00001,1
P32TGJ3RRQJ0,TOBAREST00001,1
PGG1BC1VL1N5,TOBAREST00001,1
PTTPQEX87R63,TOBAREST00001,1
PIO9NPJQMAP8,TOBAREST00001,1
P1XA2VSFJQH7,TOBAREST00001,1
PTM7UXT8ZEC3,TOBAREST00001,1
PP54JN6JNO35,TOBAREST00001,1
P5TPL0UNV1L1,TOBAREST00001,1
P9U5Q6MPC0O5,TOBAREST00001,1
PIEDH5PHU4L7,TOBAREST00001,1
PFRD59OJTL97,TOBAREST00001,1
PFR1YIRRLZC7,TOBAREST00001,1
PKR0ZHHIPVI5,TOBAREST00001,1
PLIJ9Y35BEZ7,TOBAREST00001,1
P2VBM6MJA6Q7,TOBAREST00001,1
PYB4GWLW5S62,TOBAREST00001,1
PL1EM0DT8R18,TOBAREST00001,1
PV2CW6EL0OU4,TOBAREST00001,1
PPVOB239UQC6,TOBAREST00001,1
PW7S255F87Y7,TOBAREST00001,1
PV94WOKXUSF5,TOBAREST00001,1
POMSCUPSQAB8,TOBAREST00001,1
P9NQNR44MCU4,TOBAREST00001,1
PUJ9EBJ0VTA7,TOBAREST00001,1
PSTYKPPTJQ28,TOBAREST00001,1
PFYHBNF89YY6,TOBAREST00001,1
PAIF593OX2G7,TOBAREST00001,1
PASX2W0ZMQL5,TOBAREST00001,1
P1GLPXD79HG6,TOBAREST00001,1
P0GBPQXFOEV7,TOBAREST00001,1
POIIYURTK280,TOBAREST00001,1
PT6JYA0MZZM7,TOBAREST00001,1
P1TBYIJ260I2,TOBAREST00001,1
PR9OF987UTW3,TOBAREST00001,1
PQRRJF8DFLB7,TOBAREST00001,1
P44MNS189A09,TOBAREST00001,1
PMFUPWQDPDG3,TOBAREST00001,1
PKLXYUDIJPW9,TOBAREST00001,1
PQGPBIYC50M9,TOBAREST00001,1
PYO2RJQHIQ93,TOBAREST00001,1
PRRU1EQ1HNO4,TOBAREST00001,1
PPGOMY5F0UJ9,TOBAREST00001,1
PX135JW2ZIT9,TOBAREST00001,1
PZ6TTF0YIYE5,TOBAREST00001,1
POWZW3JMK1Q0,TOBAREST00001,1
P2QFDTGNKQ09,TOBAREST00001,1
PP28TI4REK15,TOBAREST00001,1
PUFCSQ784R79,TOBAREST00001,1
PMT4B579SK51,TOBAREST00001,1
P5VJM7BOU0W8,TOBAREST00001,1
PQ1C3V8HWEY6,TOBAREST00001,1
P5J1PT2RNSL2,TOBAREST00001,1
P6R22OIZ4QP8,TOBAREST00001,1
PVS5YOGS8G60,TOBAREST00001,1
PINGAW35BDY4,TOBAREST00001,1
P0DIUZ852MY4,TOBAREST00001,1
P71NAMK30QU3,TOBAREST00001,1
PCXZQL1BGNU6,TOBAREST00001,1
PRYA7HQ8V5P4,TOBAREST00001,1
PQOYQKV2NGQ9,TOBAREST00001,1
PSPS0IBR4LH2,TOBAREST00001,1
PCBSPEKTPJ78,TOBAREST00001,1
PT4LECPOV960,TOBAREST00001,1
PX1V3QN26CF4,TOBAREST00001,1
PFGJZ5Z0B0F8,TOBAREST00001,1
PWSB4555XZY6,TOBAREST00001,1
PKA2Z2BL30I5,TOBAREST00001,1
P29OAA6MZNT0,TOBAREST00001,1
PZSQONMASZY1,TOBAREST00001,1
PP8SXSRZPE70,TOBAREST00001,1
P69DO2E80M00,TOBAREST00001,1
P4ZC1RQQ7HM9,TOBAREST00001,1
PB9A5Z4H4AK7,TOBAREST00001,1
PV617XLMX6K4,TOBAREST00001,1
PHOCT7CQFE66,TOBAREST00001,1
PM0TLL1YEDB1,TOBAREST00001,1
PPZVJP1K4H10,TOBAREST00001,1
P62AZ3G6QHP0,TOBAREST00001,1
P2TV16FSDWP5,TOBAREST00001,1
PD6APF0PWZW2,TOBAREST00001,1
PDAVGYC1SCQ9,TOBAREST00001,1
P2NZCDUT2S59,TOBAREST00001,1
PG19YPMVD6H1,TOBAREST00001,1
PCQFALZTUWI2,TOBAREST00001,1
PSBQBHG6TWZ9,TOBAREST00001,1
PGVDNDPNADY8,TOBAREST00001,1
PRNGKB6PXM98,TOBAREST00001,1
PGYDAEYKBUE6,TOBAREST00001,1
PETDWN11ETR9,TOBAREST00001,1
