head_id:token,relation_id:token,tail_id:token
res:Batu_Basiha,peakTime,Akhir Pekan
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dct:category,cat:Religi
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dbo:location,Toba
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:hasAtmosphere,Tenang
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:suitableFor,Keluarga
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:suitableFor,Individu
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:suitableFor,Rombongan
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:activityType,Beribadah
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:activityType,Meditasi
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:activityType,Refleksi Diri
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:hasFeature,Arsitektur Klasik
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:hasFeature,Bangunan Bersejarah
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:hasFeature,Tempat Ibadah
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dbo:parking,Tersedia
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dbo:transportation,Mobil
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dbo:transportation,Motor
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:accessibleBy,Mobil
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:accessibleBy,Motor
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:roadCondition,Baik
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:managementType,Lokal
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:availableFacility,Toilet
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:availableFacility,Area Parkir
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:availableFacility,Ruang Ibadah
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dbo:openingHours,Setiap Hari
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:peakTime,Akhir Pekan
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:peakTime,Hari Libur
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:peakTime,Hari Minggu
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dbo:localAuthority,HKBP
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,dct:subject,Kristen
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:hasSubCategory,Gereja
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,ex:hasSubCategory,Tempat Ibadah
res:TB_Silalahi_Swimming_Pool,dct:category,cat:Buatan
res:TB_Silalahi_Swimming_Pool,dbo:location,Toba
res:TB_Silalahi_Swimming_Pool,dbo:locatedInArea,Balige
res:TB_Silalahi_Swimming_Pool,hasFeature,Kolam Renang
res:TB_Silalahi_Swimming_Pool,suitableFor,Keluarga
res:TB_Silalahi_Swimming_Pool,suitableFor,Anak-anak
res:TB_Silalahi_Swimming_Pool,activityType,Berenang
res:TB_Silalahi_Swimming_Pool,hasAtmosphere,Santai
res:TB_Silalahi_Swimming_Pool,hasAtmosphere,Ramai
res:TB_Silalahi_Swimming_Pool,availableFacility,Toilet
res:TB_Silalahi_Swimming_Pool,availableFacility,Kamar Ganti
res:TB_Silalahi_Swimming_Pool,availableFacility,Area Parkir
res:TB_Silalahi_Swimming_Pool,availableFacility,Penyewaan Ban
res:TB_Silalahi_Swimming_Pool,hasDiningOption,Kantin
res:TB_Silalahi_Swimming_Pool,hasDiningOption,Warung Makan
res:TB_Silalahi_Swimming_Pool,dbo:parking,Tersedia
res:TB_Silalahi_Swimming_Pool,dbo:parking,Berbayar
res:TB_Silalahi_Swimming_Pool,accessibleBy,Mobil
res:TB_Silalahi_Swimming_Pool,accessibleBy,Motor
res:TB_Silalahi_Swimming_Pool,roadCondition,Baik
res:TB_Silalahi_Swimming_Pool,managementType,Swasta
res:TB_Silalahi_Swimming_Pool,hasSubCategory,Wisata Air
res:TB_Silalahi_Swimming_Pool,hasSubCategory,Rekreasi
res:TB_Silalahi_Swimming_Pool,oftenVisitedWith,Keluarga
res:TB_Silalahi_Swimming_Pool,oftenVisitedWith,Teman
res:TB_Silalahi_Swimming_Pool,dbo:localAuthority,Pemerintah Daerah
res:TB_Silalahi_Swimming_Pool,hasFeature,Area Bermain Anak
res:TB_Silalahi_Swimming_Pool,availableFacility,Gazebo
res:TB_Silalahi_Swimming_Pool,availableFacility,Mushola
res:TB_Silalahi_Swimming_Pool,availableFacility,Tempat Istirahat
res:Labersa_Toba_Fantasi_Waterpark,dct:category,cat:Buatan
res:Labersa_Toba_Fantasi_Waterpark,hasSubCategory,Taman Air
res:Labersa_Toba_Fantasi_Waterpark,suitableFor,Keluarga
res:Labersa_Toba_Fantasi_Waterpark,suitableFor,Anak-anak
res:Labersa_Toba_Fantasi_Waterpark,activityType,Bermain Air
res:Labersa_Toba_Fantasi_Waterpark,activityType,Berenang
res:Labersa_Toba_Fantasi_Waterpark,activityType,Rekreasi
res:Labersa_Toba_Fantasi_Waterpark,hasFeature,Seluncuran Air
res:Labersa_Toba_Fantasi_Waterpark,hasFeature,Kolam Ombak
res:Labersa_Toba_Fantasi_Waterpark,hasFeature,Kolam Renang
res:Labersa_Toba_Fantasi_Waterpark,availableFacility,Toilet
res:Labersa_Toba_Fantasi_Waterpark,availableFacility,Kamar Ganti
res:Labersa_Toba_Fantasi_Waterpark,availableFacility,Penyewaan Ban
res:Labersa_Toba_Fantasi_Waterpark,availableFacility,Area Parkir
res:Labersa_Toba_Fantasi_Waterpark,hasDiningOption,Restoran
res:Labersa_Toba_Fantasi_Waterpark,hasDiningOption,Cafe
res:Labersa_Toba_Fantasi_Waterpark,dbo:parking,Tersedia
res:Labersa_Toba_Fantasi_Waterpark,dbo:parking,Berbayar
res:Labersa_Toba_Fantasi_Waterpark,dbo:openingHours,Setiap Hari
res:Labersa_Toba_Fantasi_Waterpark,ticketPriceRange,Terjangkau
res:Labersa_Toba_Fantasi_Waterpark,oftenVisitedWith,Keluarga
res:Labersa_Toba_Fantasi_Waterpark,oftenVisitedWith,Teman
res:Labersa_Toba_Fantasi_Waterpark,managementType,Swasta
res:Labersa_Toba_Fantasi_Waterpark,dbo:transportation,Mobil
res:Labersa_Toba_Fantasi_Waterpark,dbo:transportation,Motor
res:Labersa_Toba_Fantasi_Waterpark,accessibleBy,Mobil
res:Labersa_Toba_Fantasi_Waterpark,accessibleBy,Motor
res:Labersa_Toba_Fantasi_Waterpark,roadCondition,Baik
res:Labersa_Toba_Fantasi_Waterpark,hasAtmosphere,Ramai
res:Labersa_Toba_Fantasi_Waterpark,hasAtmosphere,Menyenangkan
res:Gua_Liang_Sipege,dct:category,cat:Alam
res:Gua_Liang_Sipege,hasFeature,Formasi Gua
res:Gua_Liang_Sipege,hasAtmosphere,Sejuk
res:Gua_Liang_Sipege,suitableFor,Petualang
res:Gua_Liang_Sipege,activityType,Penjelajahan
res:Gua_Liang_Sipege,dbo:location,Toba
res:Gua_Liang_Sipege,dbo:locatedInArea,Tidak Diketahui
res:Gua_Liang_Sipege,accessibleBy,Jalan Kaki
res:Gua_Liang_Sipege,roadCondition,Tidak Diketahui
res:Gua_Liang_Sipege,dbo:transportation,Motor
res:Gua_Liang_Sipege,dbo:transportation,Mobil
res:Gua_Liang_Sipege,dbo:openingHours,Tidak Diketahui
res:Gua_Liang_Sipege,dbo:parking,Tidak Tersedia
res:Gua_Liang_Sipege,hasLandscape,Perbukitan
res:Gua_Liang_Sipege,hasSubCategory,Gua
res:Gua_Liang_Sipege,ex:inTourismZone,Danau Toba
res:Gua_Liang_Sipege,ex:oftenVisitedWith,Keluarga
res:Gua_Liang_Sipege,ex:oftenVisitedWith,Teman
res:Gua_Liang_Sipege,ex:oftenVisitedWith,Turis Asing
res:Gua_Liang_Sipege,ex:oftenVisitedWith,Turis Lokal
res:Gua_Liang_Sipege,ex:suitableFor,Fotografi
res:Gua_Liang_Sipege,ex:suitableFor,Penelitian
res:Gua_Liang_Sipege,ex:peakTime,Akhir Pekan
res:Gua_Liang_Sipege,ex:peakTime,Libur Nasional
res:Gua_Liang_Sipege,ex:hasDiningOption,Tidak Tersedia
res:Gua_Liang_Sipege,ex:accommodationType,Tidak Tersedia
res:Gua_Liang_Sipege,ex:availableFacility,Tidak Tersedia
res:Gua_Liang_Sipege,dbo:nearbyAttraction,Tidak Diketahui
res:Gua_Liang_Sipege,dct:subject,Alam
res:Gua_Liang_Sipege,dct:subject,Petualangan
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dct:category,cat:Sejarah
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dct:category,cat:Religi
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:hasSubCategory,cat:Situs_Bersejarah
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:suitableFor,Peziarah
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:suitableFor,Wisatawan
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:activityType,Ziarah
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:activityType,Wisata_Sejarah
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:hasFeature,Makam
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:hasFeature,Bangunan_Bersejarah
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:hasAtmosphere,Tenang
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:hasAtmosphere,Sakral
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dbo:location,Toba
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dbo:locatedInArea,Sigumpar
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dbo:parking,Tersedia
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dbo:openingHours,Setiap Hari
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:accessibleBy,Mobil
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:accessibleBy,Motor
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:roadCondition,Baik
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dbo:localAuthority,Pemerintah_Daerah
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:managementType,Dikelola_Lokal
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dbo:nearbyAttraction,Museum_TB_Silalahi_Center
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dbo:nearbyAttraction,Balige
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:oftenVisitedWith,Keluarga
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:oftenVisitedWith,Teman
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:availableFacility,Area_Parkir
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:availableFacility,Toilet
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:availableFacility,Tempat_Istirahat
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:hasLandscape,Perbukitan
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,ex:hasLandscape,Pedesaan
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,dct:subject,Sejarah_Kristen
res:Tomb_of_king_Sisingamangaraja_XII,dct:category,cat:Sejarah
res:Tomb_of_king_Sisingamangaraja_XII,hasCategory,cat:Budaya
res:Tomb_of_king_Sisingamangaraja_XII,dbo:location,Toba
res:Tomb_of_king_Sisingamangaraja_XII,dbo:locatedInArea,Bakti Raja
res:Tomb_of_king_Sisingamangaraja_XII,hasFeature,Makam Raja
res:Tomb_of_king_Sisingamangaraja_XII,hasFeature,Situs Sejarah
res:Tomb_of_king_Sisingamangaraja_XII,dct:subject,Sejarah Batak
res:Tomb_of_king_Sisingamangaraja_XII,dct:subject,Sisingamangaraja XII
res:Tomb_of_king_Sisingamangaraja_XII,managementType,Pemerintah Daerah
res:Tomb_of_king_Sisingamangaraja_XII,suitableFor,Wisatawan Sejarah
res:Tomb_of_king_Sisingamangaraja_XII,suitableFor,Keluarga
res:Tomb_of_king_Sisingamangaraja_XII,accessibleBy,Mobil
res:Tomb_of_king_Sisingamangaraja_XII,accessibleBy,Motor
res:Tomb_of_king_Sisingamangaraja_XII,dbo:parking,Tersedia
res:Tomb_of_king_Sisingamangaraja_XII,dbo:openingHours,Setiap Hari
res:Tomb_of_king_Sisingamangaraja_XII,hasAtmosphere,Tenang
res:Tomb_of_king_Sisingamangaraja_XII,hasAtmosphere,Sakral
res:Tomb_of_king_Sisingamangaraja_XII,dbo:nearbyAttraction,Museum_Batak_TB_Silalahi_Center
res:Tomb_of_king_Sisingamangaraja_XII,dbo:nearbyAttraction,Balige
res:Tomb_of_king_Sisingamangaraja_XII,dbo:locatedInRegency,Toba
res:Tomb_of_king_Sisingamangaraja_XII,oftenVisitedWith,Keluarga
res:Tomb_of_king_Sisingamangaraja_XII,oftenVisitedWith,Teman
res:Tomb_of_king_Sisingamangaraja_XII,activityType,Wisata Sejarah
res:Tomb_of_king_Sisingamangaraja_XII,activityType,Ziarah
res:Tomb_of_king_Sisingamangaraja_XII,availableFacility,Area Parkir
res:Tomb_of_king_Sisingamangaraja_XII,availableFacility,Toilet
res:Tomb_of_king_Sisingamangaraja_XII,availableFacility,Mushola
res:Tomb_of_king_Sisingamangaraja_XII,ticketPriceRange,Terjangkau
res:Tomb_of_king_Sisingamangaraja_XII,hasSubCategory,Makam
res:Tomb_of_king_Sisingamangaraja_XII,hasSubCategory,Monumen
res:Mual_Sirambe_Nauli,dct:category,cat:Alam
res:Mual_Sirambe_Nauli,ex:hasAtmosphere,Tenang
res:Mual_Sirambe_Nauli,ex:suitableFor,Keluarga
res:Mual_Sirambe_Nauli,ex:suitableFor,Anak-anak
res:Mual_Sirambe_Nauli,ex:suitableFor,Dewasa
res:Mual_Sirambe_Nauli,ex:activityType,Bersantai
res:Mual_Sirambe_Nauli,ex:activityType,Berfoto
res:Mual_Sirambe_Nauli,ex:activityType,Menikmati Pemandangan
res:Mual_Sirambe_Nauli,ex:hasLandscape,Perbukitan
res:Mual_Sirambe_Nauli,ex:hasLandscape,Pepohonan
res:Mual_Sirambe_Nauli,ex:roadCondition,Baik
res:Mual_Sirambe_Nauli,dbo:parking,Tersedia
res:Mual_Sirambe_Nauli,dbo:openingHours,Setiap Hari
res:Mual_Sirambe_Nauli,ex:ticketPriceRange,Terjangkau
res:Mual_Sirambe_Nauli,ex:accessibleBy,Mobil
res:Mual_Sirambe_Nauli,ex:accessibleBy,Motor
res:Mual_Sirambe_Nauli,dbo:transportation,Mobil
res:Mual_Sirambe_Nauli,dbo:transportation,Motor
res:Mual_Sirambe_Nauli,ex:hasDiningOption,Tidak Tersedia
res:Mual_Sirambe_Nauli,ex:accommodationType,Tidak Tersedia
res:Mual_Sirambe_Nauli,dct:subject,Wisata Alam
res:Mual_Sirambe_Nauli,ex:inTourismZone,Danau Toba
res:Mual_Sirambe_Nauli,ex:oftenVisitedWith,Keluarga
res:Mual_Sirambe_Nauli,ex:oftenVisitedWith,Teman
res:Mual_Sirambe_Nauli,ex:peakTime,Akhir Pekan
